SalesDate,StockDate,SalesID,CustID,VehicleID,TerritoryID,SalesAmt,PaymentID,LoanID
03-01-2022,09-11-2021,SO220154,12864,901,7,119000,P154,
03-01-2022,20-11-2021,SO220155,11627,904,12,79481,P155,
03-01-2022,14-08-2021,SO220156,17789,958,12,70000,P156,LDB1056
03-01-2022,03-09-2021,SO220157,12956,912,6,84500,P157,LDB1057
03-01-2022,08-10-2021,SO220158,14438,974,8,78000,P158,
03-01-2022,27-08-2021,SO220159,11093,1003,2,93000,P159,LDB1059
03-01-2022,11-09-2021,SO220160,15617,948,8,147000,P160,
03-01-2022,26-10-2021,SO220161,14034,923,11,94800,P161,LDB1061
03-01-2022,07-11-2021,SO220162,13929,937,11,55000,P162,LDB1062
03-01-2022,06-10-2021,SO220163,17535,910,7,110000,P163,LDB1063
03-01-2022,08-11-2021,SO220164,15148,929,3,67412,P164,LDB1064
03-01-2022,07-10-2021,SO220165,11041,944,3,55000,P165,
03-01-2022,20-11-2021,SO220166,12844,954,10,79000,P166,LDB1066
03-01-2022,27-09-2021,SO220167,11002,992,4,75000,P167,LDB1067
03-01-2022,14-07-2021,SO220168,13324,887,1,63640,P168,LDB1068
03-01-2022,20-11-2021,SO220169,16696,971,6,76000,P169,
03-01-2022,30-10-2021,SO220170,13024,850,1,49164,P170,
03-01-2022,29-10-2021,SO220171,12807,944,4,55000,P171,
04-01-2022,12-10-2021,SO220172,16252,963,5,160000,P172,
04-01-2022,20-09-2021,SO220173,15731,955,4,83000,P173,
04-01-2022,09-10-2021,SO220174,11035,966,13,127000,P174,
04-01-2022,09-09-2021,SO220175,14880,1001,9,94000,P175,
04-01-2022,10-07-2021,SO220176,17658,880,7,139546,P176,LDB1076
04-01-2022,23-08-2021,SO220177,11957,918,1,135470,P177,LDB1077
04-01-2022,22-07-2021,SO220178,17504,882,10,113165,P178,LDB1078
04-01-2022,07-07-2021,SO220179,11167,959,11,74000,P179,
04-01-2022,26-09-2021,SO220180,16969,982,13,63840,P180,LDB1080
04-01-2022,13-09-2021,SO220181,12405,993,6,71000,P181,LDB1081
04-01-2022,21-10-2021,SO220182,17512,855,13,180000,P182,
04-01-2022,06-09-2021,SO220183,13252,900,4,115000,P183,
04-01-2022,26-09-2021,SO220184,17806,950,3,77000,P184,
04-01-2022,25-11-2021,SO220185,14096,870,2,76530,P185,LDB1085
04-01-2022,01-10-2021,SO220186,16055,1009,5,98750,P186,LDB1086
04-01-2022,04-09-2021,SO220187,17276,850,5,49164,P187,LDB1087
04-01-2022,01-12-2021,SO220188,16174,924,11,74000,P188,LDB1088
04-01-2022,31-10-2021,SO220189,15613,856,2,200000,P189,
04-01-2022,12-09-2021,SO220190,11238,892,13,10077,P190,LDB1090
04-01-2022,05-07-2021,SO220191,12904,976,1,35000,P191,LDB1091
04-01-2022,14-10-2021,SO220192,13252,862,4,180000,P192,
04-01-2022,23-07-2021,SO220193,14262,935,2,197840,P193,LDB1093
04-01-2022,21-10-2021,SO220194,17234,970,4,72000,P194,LDB1094
04-01-2022,05-11-2021,SO220195,14170,982,11,63840,P195,
04-01-2022,17-09-2021,SO220196,13072,844,6,110802,P196,
05-01-2022,10-09-2021,SO220197,15171,932,4,184570,P197,LDB1097
05-01-2022,11-10-2021,SO220198,13002,949,2,184000,P198,LDB1098
05-01-2022,26-08-2021,SO220199,17919,862,13,180000,P199,LDB1099
05-01-2022,19-10-2021,SO220200,12589,1013,2,112000,P200,LDB1100
05-01-2022,11-09-2021,SO220201,15623,932,4,184570,P201,LDB1101
05-01-2022,20-09-2021,SO220202,14159,1011,10,84750,P202,
05-01-2022,10-09-2021,SO220203,14816,907,9,92010,P203,LDB1103
05-01-2022,19-07-2021,SO220204,11211,858,1,235000,P204,LDB1104
05-01-2022,09-08-2021,SO220205,13867,1001,9,94000,P205,
05-01-2022,02-08-2021,SO220206,15838,892,10,10077,P206,
05-01-2022,11-10-2021,SO220207,17530,911,2,75000,P207,
05-01-2022,11-08-2021,SO220208,14977,954,9,79000,P208,LDB1108
05-01-2022,15-07-2021,SO220209,12308,900,13,115000,P209,
05-01-2022,24-07-2021,SO220210,12825,905,8,85000,P210,LDB1110
05-01-2022,30-09-2021,SO220211,14889,930,7,185400,P211,LDB1111
05-01-2022,22-11-2021,SO220212,14012,879,11,132738,P212,LDB1112
05-01-2022,13-09-2021,SO220213,13513,946,5,80000,P213,LDB1113
05-01-2022,01-12-2021,SO220214,12370,1013,10,112000,P214,
05-01-2022,19-08-2021,SO220215,13806,986,11,85000,P215,LDB1115
05-01-2022,29-10-2021,SO220216,13667,997,1,84230,P216,LDB1116
05-01-2022,24-07-2021,SO220217,17713,1002,10,91000,P217,
05-01-2022,31-08-2021,SO220218,14031,870,13,76530,P218,
06-01-2022,26-08-2021,SO220219,13595,938,1,64000,P219,
06-01-2022,28-08-2021,SO220220,15280,968,4,80000,P220,LDB1120
06-01-2022,03-11-2021,SO220221,12405,931,6,192000,P221,
06-01-2022,10-09-2021,SO220222,12381,942,1,72000,P222,LDB1122
06-01-2022,09-07-2021,SO220223,17311,899,5,154999,P223,LDB1123
06-01-2022,10-08-2021,SO220224,14167,903,3,125000,P224,
06-01-2022,24-09-2021,SO220225,14876,848,1,45114,P225,
06-01-2022,08-11-2021,SO220226,16562,936,10,192340,P226,LDB1126
06-01-2022,15-08-2021,SO220227,15664,990,1,86590,P227,LDB1127
06-01-2022,27-11-2021,SO220228,12141,1001,7,94000,P228,
06-01-2022,06-07-2021,SO220229,12429,1001,10,94000,P229,LDB1129
06-01-2022,06-09-2021,SO220230,11805,862,9,180000,P230,LDB1130
06-01-2022,28-11-2021,SO220231,13466,916,6,71420,P231,
06-01-2022,27-10-2021,SO220232,13688,844,12,110802,P232,LDB1132
06-01-2022,23-09-2021,SO220233,13537,983,11,69470,P233,LDB1133
06-01-2022,19-07-2021,SO220234,16246,869,2,70000,P234,LDB1134
06-01-2022,13-07-2021,SO220235,15179,872,11,53696,P235,LDB1135
06-01-2022,21-11-2021,SO220236,17376,983,12,69470,P236,LDB1136
06-01-2022,15-09-2021,SO220237,16788,888,13,59640,P237,LDB1137
06-01-2022,05-12-2021,SO220238,16097,934,8,193000,P238,
06-01-2022,06-10-2021,SO220239,14556,872,2,53696,P239,
06-01-2022,24-09-2021,SO220240,14746,864,7,190000,P240,
06-01-2022,01-10-2021,SO220241,11366,923,3,94800,P241,
06-01-2022,06-11-2021,SO220242,13043,982,6,63840,P242,
06-01-2022,03-09-2021,SO220243,14713,1007,2,96470,P243,
07-01-2022,15-09-2021,SO220244,14751,888,9,59640,P244,
07-01-2022,25-09-2021,SO220245,16085,982,6,63840,P245,LDB1145
07-01-2022,11-09-2021,SO220246,17195,947,6,113000,P246,LDB1146
07-01-2022,12-10-2021,SO220247,17915,994,6,69000,P247,
07-01-2022,16-11-2021,SO220248,11965,966,11,127000,P248,LDB1148
07-01-2022,07-11-2021,SO220249,17541,937,3,55000,P249,LDB1149
07-01-2022,03-11-2021,SO220250,17660,1006,7,97570,P250,LDB1150
07-01-2022,03-09-2021,SO220251,14375,1015,1,135000,P251,LDB1151
07-01-2022,25-07-2021,SO220252,17091,992,8,75000,P252,LDB1152
07-01-2022,10-10-2021,SO220253,17854,858,2,235000,P253,
07-01-2022,11-11-2021,SO220254,11148,947,10,113000,P254,
07-01-2022,08-07-2021,SO220255,14837,912,5,84500,P255,
07-01-2022,02-11-2021,SO220256,15913,994,9,69000,P256,
07-01-2022,02-09-2021,SO220257,13604,1010,12,98700,P257,LDB1157
07-01-2022,05-11-2021,SO220258,11267,1004,8,96000,P258,
07-01-2022,31-08-2021,SO220259,15415,914,13,95000,P259,LDB1159
07-01-2022,16-09-2021,SO220260,15385,871,10,52830,P260,LDB1160
07-01-2022,27-07-2021,SO220261,14446,921,5,75480,P261,LDB1161
07-01-2022,02-12-2021,SO220262,16224,906,9,89000,P262,
07-01-2022,17-09-2021,SO220263,17543,882,1,113165,P263,LDB1163
07-01-2022,07-11-2021,SO220264,13046,876,8,98835,P264,
07-01-2022,01-08-2021,SO220265,14116,974,10,78000,P265,LDB1165
07-01-2022,30-11-2021,SO220266,12004,895,2,125883,P266,
07-01-2022,17-09-2021,SO220267,15530,936,5,192340,P267,
08-01-2022,03-08-2021,SO220268,15754,913,4,89000,P268,LDB1168
08-01-2022,01-11-2021,SO220269,17505,1000,3,87430,P269,LDB1169
08-01-2022,08-09-2021,SO220270,17739,925,10,72000,P270,LDB1170
08-01-2022,24-10-2021,SO220271,13456,884,11,83999,P271,
08-01-2022,11-10-2021,SO220272,11172,920,6,84000,P272,LDB1172
08-01-2022,20-11-2021,SO220273,11817,970,9,72000,P273,
08-01-2022,23-08-2021,SO220274,15786,962,6,130000,P274,LDB1174
08-01-2022,21-10-2021,SO220275,16333,971,12,76000,P275,LDB1175
08-01-2022,26-11-2021,SO220276,16106,992,8,75000,P276,LDB1176
08-01-2022,22-08-2021,SO220277,12303,992,2,75000,P277,LDB1177
08-01-2022,26-09-2021,SO220278,13484,912,3,84500,P278,
08-01-2022,06-08-2021,SO220279,13010,869,7,70000,P279,
08-01-2022,19-10-2021,SO220280,16885,956,2,119000,P280,LDB1180
08-01-2022,13-10-2021,SO220281,14468,930,3,185400,P281,LDB1181
08-01-2022,15-08-2021,SO220282,14234,926,9,71050,P282,
08-01-2022,14-08-2021,SO220283,11932,863,2,200000,P283,
08-01-2022,10-08-2021,SO220284,16178,859,3,310000,P284,
08-01-2022,13-11-2021,SO220285,13386,892,8,10077,P285,
08-01-2022,20-09-2021,SO220286,12079,933,10,195000,P286,
08-01-2022,10-08-2021,SO220287,15776,879,13,132738,P287,LDB1187
08-01-2022,01-09-2021,SO220288,16318,853,5,185000,P288,
08-01-2022,17-08-2021,SO220289,17109,972,3,79000,P289,
09-01-2022,05-10-2021,SO220290,17946,983,3,69470,P290,LDB1190
09-01-2022,26-08-2021,SO220291,12232,923,3,94800,P291,
09-01-2022,21-09-2021,SO220292,17027,1003,10,93000,P292,
09-01-2022,20-09-2021,SO220293,14532,843,13,118321,P293,LDB1193
09-01-2022,21-07-2021,SO220294,13083,892,9,10077,P294,
09-01-2022,12-11-2021,SO220295,17909,852,10,172000,P295,LDB1195
09-01-2022,19-09-2021,SO220296,12480,915,8,74000,P296,LDB1196
09-01-2022,22-09-2021,SO220297,12034,905,4,85000,P297,LDB1197
09-01-2022,12-11-2021,SO220298,14095,868,1,56023,P298,LDB1198
09-01-2022,23-07-2021,SO220299,12623,982,11,63840,P299,LDB1199
09-01-2022,19-10-2021,SO220300,17559,870,9,76530,P300,LDB1200
09-01-2022,20-07-2021,SO220301,15623,893,4,11077,P301,
09-01-2022,24-09-2021,SO220302,11853,983,1,69470,P302,LDB1202
09-01-2022,13-10-2021,SO220303,17970,870,8,76530,P303,
09-01-2022,07-08-2021,SO220304,12357,940,10,65000,P304,LDB1204
09-01-2022,16-08-2021,SO220305,17454,856,3,200000,P305,LDB1205
09-01-2022,13-11-2021,SO220306,17838,977,11,73500,P306,LDB1206
09-01-2022,09-11-2021,SO220307,16871,936,3,192340,P307,LDB1207
09-01-2022,30-10-2021,SO220308,15074,894,6,125000,P308,LDB1208
09-01-2022,25-11-2021,SO220309,15079,886,11,62190,P309,LDB1209
09-01-2022,19-11-2021,SO220310,12465,999,4,94000,P310,LDB1210
09-01-2022,26-10-2021,SO220311,14435,908,11,78450,P311,
10-01-2022,14-08-2021,SO220312,17415,946,6,80000,P312,LDB1212
10-01-2022,31-07-2021,SO220313,15397,897,12,81999,P313,
10-01-2022,16-08-2021,SO220314,15364,936,9,192340,P314,
10-01-2022,28-07-2021,SO220315,15087,880,8,139546,P315,
10-01-2022,26-10-2021,SO220316,16399,860,4,150000,P316,
10-01-2022,17-08-2021,SO220317,14872,918,1,135470,P317,LDB1217
10-01-2022,22-10-2021,SO220318,16517,878,8,107904,P318,LDB1218
10-01-2022,22-09-2021,SO220319,11810,955,8,83000,P319,LDB1219
10-01-2022,11-09-2021,SO220320,17001,923,13,94800,P320,LDB1220
10-01-2022,27-11-2021,SO220321,12707,846,8,126650,P321,
10-01-2022,06-10-2021,SO220322,13034,850,3,49164,P322,LDB1222
10-01-2022,08-11-2021,SO220323,13482,923,8,94800,P323,LDB1223
10-01-2022,18-07-2021,SO220324,14565,992,12,75000,P324,LDB1224
10-01-2022,14-08-2021,SO220325,15374,1008,7,99520,P325,LDB1225
10-01-2022,06-08-2021,SO220326,17787,920,5,84000,P326,
10-01-2022,03-12-2021,SO220327,13130,1006,10,97570,P327,LDB1227
10-01-2022,14-09-2021,SO220328,12033,994,13,69000,P328,LDB1228
10-01-2022,27-11-2021,SO220329,13735,938,5,64000,P329,
10-01-2022,22-08-2021,SO220330,12816,992,4,75000,P330,LDB1230
10-01-2022,20-11-2021,SO220331,12582,902,10,115179,P331,
10-01-2022,02-08-2021,SO220332,15313,967,11,76000,P332,LDB1232
10-01-2022,28-08-2021,SO220333,11829,1010,11,98700,P333,LDB1233
11-01-2022,16-11-2021,SO220334,16604,847,11,137000,P334,
11-01-2022,06-10-2021,SO220335,11985,1015,3,135000,P335,LDB1235
11-01-2022,26-07-2021,SO220336,15881,996,13,85000,P336,LDB1236
11-01-2022,06-11-2021,SO220337,17463,914,9,95000,P337,
11-01-2022,20-11-2021,SO220338,11514,979,10,64000,P338,LDB1238
11-01-2022,14-07-2021,SO220339,15185,907,6,92010,P339,LDB1239
11-01-2022,10-12-2021,SO220340,12986,998,9,69470,P340,
11-01-2022,09-08-2021,SO220341,16117,855,11,180000,P341,
11-01-2022,20-10-2021,SO220342,13224,889,9,67440,P342,LDB1242
11-01-2022,22-11-2021,SO220343,13676,913,9,89000,P343,
11-01-2022,21-08-2021,SO220344,11583,935,13,197840,P344,
11-01-2022,16-07-2021,SO220345,14181,995,5,73000,P345,LDB1245
11-01-2022,15-07-2021,SO220346,13483,928,13,64500,P346,LDB1246
11-01-2022,23-07-2021,SO220347,13783,935,9,197840,P347,
11-01-2022,03-08-2021,SO220348,15052,996,2,85000,P348,LDB1248
11-01-2022,07-10-2021,SO220349,14150,891,3,56732,P349,LDB1249
11-01-2022,19-09-2021,SO220350,13812,860,3,150000,P350,
11-01-2022,02-11-2021,SO220351,12028,949,4,184000,P351,
11-01-2022,26-08-2021,SO220352,12814,1006,6,97570,P352,LDB1252
11-01-2022,24-09-2021,SO220353,17683,962,5,130000,P353,LDB1253
11-01-2022,12-10-2021,SO220354,16263,945,2,54000,P354,LDB1254
11-01-2022,28-08-2021,SO220355,17482,867,5,290000,P355,LDB1255
12-01-2022,17-07-2021,SO220356,13820,930,10,185400,P356,LDB1256
12-01-2022,30-07-2021,SO220357,17105,865,2,210000,P357,
12-01-2022,18-08-2021,SO220358,13346,879,2,132738,P358,LDB1258
12-01-2022,30-09-2021,SO220359,17168,886,2,62190,P359,
12-01-2022,01-12-2021,SO220360,14706,882,13,113165,P360,
12-01-2022,06-08-2021,SO220361,16772,986,7,85000,P361,
12-01-2022,03-12-2021,SO220362,11728,918,2,135470,P362,LDB1262
12-01-2022,23-10-2021,SO220363,16426,842,5,94770,P363,LDB1263
12-01-2022,19-10-2021,SO220364,12335,956,3,119000,P364,
12-01-2022,15-09-2021,SO220365,11028,965,11,117000,P365,LDB1265
12-01-2022,04-12-2021,SO220366,15944,872,12,53696,P366,LDB1266
12-01-2022,10-10-2021,SO220367,15859,941,12,68000,P367,LDB1267
12-01-2022,17-07-2021,SO220368,13451,1009,13,98750,P368,LDB1268
12-01-2022,08-08-2021,SO220369,11548,948,4,147000,P369,LDB1269
12-01-2022,18-10-2021,SO220370,17235,1003,3,93000,P370,LDB1270
12-01-2022,20-10-2021,SO220371,11303,897,11,81999,P371,LDB1271
12-01-2022,04-08-2021,SO220372,17607,997,4,84230,P372,LDB1272
12-01-2022,10-09-2021,SO220373,14859,945,8,54000,P373,LDB1273
12-01-2022,09-08-2021,SO220374,15335,860,5,150000,P374,
12-01-2022,11-12-2021,SO220375,14815,905,12,85000,P375,LDB1275
12-01-2022,04-12-2021,SO220376,17469,859,1,310000,P376,
12-01-2022,15-08-2021,SO220377,11789,940,2,65000,P377,
13-01-2022,26-10-2021,SO220378,13390,878,8,107904,P378,
13-01-2022,22-11-2021,SO220379,15113,989,11,73250,P379,LDB1279
13-01-2022,16-08-2021,SO220380,13166,920,4,84000,P380,LDB1280
13-01-2022,29-07-2021,SO220381,12411,956,12,119000,P381,LDB1281
13-01-2022,14-10-2021,SO220382,15611,991,3,89990,P382,
13-01-2022,22-08-2021,SO220383,16912,962,4,130000,P383,
13-01-2022,11-11-2021,SO220384,17470,955,9,83000,P384,LDB1284
13-01-2022,13-11-2021,SO220385,17961,965,5,117000,P385,
13-01-2022,07-09-2021,SO220386,14578,879,1,132738,P386,
13-01-2022,01-11-2021,SO220387,14478,907,10,92010,P387,LDB1287
13-01-2022,30-09-2021,SO220388,12536,963,7,160000,P388,
13-01-2022,15-08-2021,SO220389,12835,929,5,67412,P389,LDB1289
13-01-2022,01-08-2021,SO220390,13147,987,13,76000,P390,
13-01-2022,07-10-2021,SO220391,13167,987,1,76000,P391,LDB1291
13-01-2022,08-11-2021,SO220392,17901,943,1,71000,P392,
13-01-2022,29-10-2021,SO220393,11835,885,7,78999,P393,LDB1293
13-01-2022,28-07-2021,SO220394,13733,895,6,125883,P394,LDB1294
13-01-2022,03-11-2021,SO220395,13127,943,3,71000,P395,LDB1295
13-01-2022,02-11-2021,SO220396,15476,891,5,56732,P396,LDB1296
13-01-2022,24-07-2021,SO220397,13990,876,7,98835,P397,
13-01-2022,24-09-2021,SO220398,11284,892,4,10077,P398,LDB1298
14-01-2022,16-10-2021,SO220399,13559,905,8,85000,P399,LDB1299
14-01-2022,01-09-2021,SO220400,15747,883,7,132426,P400,LDB1300
14-01-2022,08-10-2021,SO220401,12942,890,1,74120,P401,LDB1301
14-01-2022,03-08-2021,SO220402,12993,931,3,192000,P402,LDB1302
14-01-2022,10-09-2021,SO220403,12517,1007,13,96470,P403,LDB1303
14-01-2022,23-09-2021,SO220404,15574,936,6,192340,P404,LDB1304
14-01-2022,19-11-2021,SO220405,14072,895,12,125883,P405,LDB1305
14-01-2022,30-09-2021,SO220406,12558,1001,9,94000,P406,
14-01-2022,28-07-2021,SO220407,13654,841,4,93144,P407,
14-01-2022,10-11-2021,SO220408,13159,947,10,113000,P408,
14-01-2022,22-07-2021,SO220409,16721,951,1,79000,P409,LDB1309
14-01-2022,30-07-2021,SO220410,17874,896,3,112000,P410,
14-01-2022,10-11-2021,SO220411,11073,972,5,79000,P411,LDB1311
14-01-2022,31-10-2021,SO220412,12133,914,8,95000,P412,
14-01-2022,16-08-2021,SO220413,13859,850,4,49164,P413,LDB1313
14-01-2022,19-11-2021,SO220414,13468,857,4,285000,P414,LDB1314
14-01-2022,26-10-2021,SO220415,14994,849,1,44304,P415,
14-01-2022,14-09-2021,SO220416,17557,944,8,55000,P416,
14-01-2022,06-10-2021,SO220417,17805,956,9,119000,P417,LDB1317
14-01-2022,22-10-2021,SO220418,11962,982,6,63840,P418,
14-01-2022,04-12-2021,SO220419,13010,945,7,54000,P419,
14-01-2022,01-09-2021,SO220420,14065,890,6,74120,P420,
14-01-2022,13-12-2021,SO220421,12454,843,10,118321,P421,LDB1321
14-01-2022,08-08-2021,SO220422,17749,1015,12,135000,P422,LDB1322
15-01-2022,12-08-2021,SO220423,14569,862,7,180000,P423,LDB1323
15-01-2022,28-08-2021,SO220424,13315,937,13,55000,P424,
15-01-2022,07-11-2021,SO220425,15495,907,5,92010,P425,LDB1325
15-01-2022,28-11-2021,SO220426,17913,876,2,98835,P426,
15-01-2022,12-10-2021,SO220427,12123,895,2,125883,P427,
15-01-2022,15-09-2021,SO220428,17918,870,7,76530,P428,
15-01-2022,12-11-2021,SO220429,11859,911,12,75000,P429,
15-01-2022,07-10-2021,SO220430,15646,884,11,83999,P430,LDB1330
15-01-2022,02-12-2021,SO220431,16148,1004,6,96000,P431,
15-01-2022,30-10-2021,SO220432,16561,934,8,193000,P432,LDB1332
15-01-2022,31-08-2021,SO220433,13255,994,11,69000,P433,LDB1333
15-01-2022,28-09-2021,SO220434,13444,864,3,190000,P434,
15-01-2022,27-09-2021,SO220435,11464,901,7,119000,P435,LDB1335
15-01-2022,05-11-2021,SO220436,14736,943,4,71000,P436,
15-01-2022,30-11-2021,SO220437,11714,909,11,82450,P437,
15-01-2022,25-10-2021,SO220438,12851,947,1,113000,P438,
15-01-2022,12-10-2021,SO220439,11284,866,4,280000,P439,LDB1339
15-01-2022,11-08-2021,SO220440,13790,989,7,73250,P440,LDB1340
15-01-2022,18-09-2021,SO220441,17919,903,13,125000,P441,
15-01-2022,07-08-2021,SO220442,15817,889,1,67440,P442,LDB1342
15-01-2022,02-12-2021,SO220443,14577,988,11,45000,P443,LDB1343
15-01-2022,16-08-2021,SO220444,13248,863,8,200000,P444,LDB1344
15-01-2022,24-11-2021,SO220445,15047,901,11,119000,P445,LDB1345
15-01-2022,23-08-2021,SO220446,11790,900,3,115000,P446,LDB1346
16-01-2022,16-08-2021,SO220447,15047,983,11,69470,P447,LDB1347
16-01-2022,09-11-2021,SO220448,11721,905,12,85000,P448,LDB1348
16-01-2022,03-10-2021,SO220449,14544,936,6,192340,P449,
16-01-2022,23-10-2021,SO220450,17454,989,3,73250,P450,
16-01-2022,05-10-2021,SO220451,14660,992,7,75000,P451,
16-01-2022,02-12-2021,SO220452,13740,843,10,118321,P452,LDB1352
16-01-2022,05-12-2021,SO220453,12753,983,3,69470,P453,
16-01-2022,26-11-2021,SO220454,15372,928,11,64500,P454,LDB1354
16-01-2022,03-11-2021,SO220455,15143,947,7,113000,P455,LDB1355
16-01-2022,06-11-2021,SO220456,13680,911,1,75000,P456,LDB1356
16-01-2022,06-11-2021,SO220457,12457,936,6,192340,P457,LDB1357
16-01-2022,18-07-2021,SO220458,14223,957,12,127000,P458,
16-01-2022,06-11-2021,SO220459,16728,857,3,285000,P459,
16-01-2022,06-11-2021,SO220460,11006,875,5,94125,P460,LDB1360
16-01-2022,09-11-2021,SO220461,17424,917,11,110000,P461,LDB1361
16-01-2022,03-10-2021,SO220462,15161,895,12,125883,P462,
16-01-2022,11-09-2021,SO220463,12731,921,2,75480,P463,LDB1363
16-01-2022,08-11-2021,SO220464,17136,910,6,110000,P464,LDB1364
16-01-2022,29-10-2021,SO220465,13264,977,8,73500,P465,LDB1365
16-01-2022,10-11-2021,SO220466,16702,848,2,45114,P466,LDB1366
16-01-2022,03-09-2021,SO220467,14869,970,5,72000,P467,
16-01-2022,20-10-2021,SO220468,15733,962,2,130000,P468,LDB1368
16-01-2022,14-09-2021,SO220469,16659,931,1,192000,P469,
16-01-2022,08-08-2021,SO220470,12319,936,4,192340,P470,LDB1370
17-01-2022,27-10-2021,SO220471,14895,920,1,84000,P471,
17-01-2022,08-10-2021,SO220472,15938,899,9,154999,P472,LDB1372
17-01-2022,22-07-2021,SO220473,15371,905,6,85000,P473,LDB1373
17-01-2022,23-08-2021,SO220474,13166,976,4,35000,P474,
17-01-2022,27-08-2021,SO220475,13934,856,4,200000,P475,
17-01-2022,07-09-2021,SO220476,11172,972,6,79000,P476,LDB1376
17-01-2022,26-07-2021,SO220477,16832,870,5,76530,P477,
17-01-2022,25-09-2021,SO220478,11340,904,8,79481,P478,LDB1378
17-01-2022,07-10-2021,SO220479,12557,1013,6,112000,P479,
17-01-2022,17-07-2021,SO220480,13169,856,1,200000,P480,LDB1380
17-01-2022,07-12-2021,SO220481,16224,968,9,80000,P481,
17-01-2022,04-08-2021,SO220482,15411,879,4,132738,P482,LDB1382
17-01-2022,25-10-2021,SO220483,12536,887,7,63640,P483,LDB1383
17-01-2022,27-08-2021,SO220484,17841,874,9,78438,P484,
17-01-2022,11-08-2021,SO220485,12734,849,10,44304,P485,LDB1385
17-01-2022,01-10-2021,SO220486,17615,937,3,55000,P486,
